model,prompt,situation,method,method_label,score_kind,budget_index,budget_fraction,logit_relative_l2_error,logit_cosine_error,dense_to_sparse_kl,top1_agreement,dense_nll,sparse_nll,nll_delta,projection_calls,selected_fraction_mean,fallback_calls
qwen05,test_short_korean,short,cell1_abs_lookup,Cell-1 |x| lookup,abs,0,0.1,1.1327128410339355,0.8699773550033569,16.989343643188477,0.0,4.304563045501709,19.206588745117188,14.90202522277832,168,0.10037090494092374,0
qwen05,test_short_korean,short,cell1_abs_lookup,Cell-1 |x| lookup,abs,1,0.15,2.454721212387085,0.5772742033004761,22.105873107910156,0.0,4.304563045501709,24.637338638305664,20.332775115966797,168,0.14962909505907623,0
qwen05,test_short_korean,short,cell1_abs_lookup,Cell-1 |x| lookup,abs,2,0.2,2.3620362281799316,0.5773133039474487,23.283266067504883,0.0,4.304563045501709,25.728580474853516,21.42401695251465,168,0.19981454752953817,0
qwen05,test_short_korean,short,cell1_abs_lookup,Cell-1 |x| lookup,abs,3,0.25,1.1087175607681274,0.6829211711883545,11.092072486877441,0.0,4.304563045501709,12.931497573852539,8.626934051513672,168,0.25,0
qwen05,test_short_korean,short,cell1_abs_lookup,Cell-1 |x| lookup,abs,4,0.3,2.6082096099853516,0.5767401456832886,21.098896026611328,0.0,4.304563045501709,23.13715171813965,18.83258819580078,168,0.3001854524704619,0
qwen05,test_short_korean,short,cell1_abs_lookup,Cell-1 |x| lookup,abs,5,0.35,1.180057168006897,0.6138522624969482,12.252124786376953,0.018518518656492233,4.304563045501709,14.614184379577637,10.309621810913086,168,0.35037090494092366,0
qwen05,test_short_korean,short,cell1_abs_lookup,Cell-1 |x| lookup,abs,6,0.4,2.106159210205078,0.574690043926239,20.260562896728516,0.0,4.304563045501709,22.647581100463867,18.343017578125,168,0.39962909505907634,0
qwen05,test_short_korean,short,cell1_abs_lookup,Cell-1 |x| lookup,abs,7,0.45,2.2968883514404297,0.5818949341773987,21.736324310302734,0.0,4.304563045501709,24.133831024169922,19.829267501831055,168,0.4498145475295381,0
qwen05,test_short_korean,short,cell1_abs_lookup,Cell-1 |x| lookup,abs,8,0.5,1.9292634725570679,0.5899039506912231,16.1068172454834,0.018518518656492233,4.304563045501709,18.15968894958496,13.855125427246094,168,0.5,0
qwen05,test_short_korean,short,cell1_abs_lookup,Cell-1 |x| lookup,abs,9,0.55,1.6994214057922363,0.6056393384933472,18.92319679260254,0.0,4.304563045501709,21.364124298095703,17.059560775756836,168,0.550185452470462,0
qwen05,test_short_korean,short,cell1_abs_lookup,Cell-1 |x| lookup,abs,10,0.6,1.573069453239441,0.6198288798332214,15.833986282348633,0.0,4.304563045501709,18.26878547668457,13.964221954345703,168,0.6003709049409238,0
qwen05,test_short_korean,short,cell1_abs_lookup,Cell-1 |x| lookup,abs,11,0.65,1.4383518695831299,0.6279914379119873,13.75925064086914,0.0,4.304563045501709,16.28821563720703,11.983652114868164,168,0.6496290950590762,0
qwen05,test_short_korean,short,cell1_abs_lookup,Cell-1 |x| lookup,abs,12,0.7,1.1869868040084839,0.7321662306785583,11.84505558013916,0.03703703731298447,4.304563045501709,14.432032585144043,10.127470016479492,168,0.6998145475295381,0
qwen05,test_short_korean,short,cell1_abs_lookup,Cell-1 |x| lookup,abs,13,0.75,1.0954980850219727,0.7378988265991211,10.378863334655762,0.018518518656492233,4.304563045501709,13.080190658569336,8.775627136230469,168,0.75,0
qwen05,test_short_korean,short,cell1_abs_lookup,Cell-1 |x| lookup,abs,14,0.8,1.1704527139663696,0.5939371585845947,8.873066902160645,0.0,4.304563045501709,11.54769515991211,7.2431321144104,168,0.8001854524704617,0
qwen05,test_short_korean,short,cell1_abs_lookup,Cell-1 |x| lookup,abs,15,0.85,1.1071665287017822,0.6456845998764038,8.769330978393555,0.0,4.304563045501709,11.222807884216309,6.9182448387146,168,0.8503709049409238,0
qwen05,test_short_korean,short,cell1_abs_lookup,Cell-1 |x| lookup,abs,16,0.9,0.9727904796600342,0.5729835629463196,6.262227535247803,0.07407407462596893,4.304563045501709,9.031669616699219,4.72710657119751,168,0.8996290950590762,0
qwen05,test_short_korean,short,cell1_abs_lookup,Cell-1 |x| lookup,abs,17,0.95,0.4667845070362091,0.11271536350250244,0.9860022068023682,0.5740740895271301,4.304563045501709,4.569004535675049,0.26444149017333984,168,0.9498145475295383,0
qwen05,test_short_korean,short,cell1_abs_twoline,Cell-1 |x| 2-line,abs,0,0.1,1.5035357475280762,0.6224677562713623,11.259819984436035,0.0,4.304563045501709,14.034372329711914,9.729808807373047,168,0.10037090494092374,0
qwen05,test_short_korean,short,cell1_abs_twoline,Cell-1 |x| 2-line,abs,1,0.15,2.117324113845825,0.586449146270752,16.608768463134766,0.0,4.304563045501709,19.072486877441406,14.767923355102539,168,0.14962909505907623,0
qwen05,test_short_korean,short,cell1_abs_twoline,Cell-1 |x| 2-line,abs,2,0.2,2.3378207683563232,0.587054967880249,16.704803466796875,0.0,4.304563045501709,19.58414649963379,15.279582977294922,168,0.19981454752953817,0
qwen05,test_short_korean,short,cell1_abs_twoline,Cell-1 |x| 2-line,abs,3,0.25,1.270102858543396,0.596491813659668,12.897862434387207,0.0,4.304563045501709,15.175558090209961,10.870994567871094,168,0.25,0
qwen05,test_short_korean,short,cell1_abs_twoline,Cell-1 |x| 2-line,abs,4,0.3,1.1326916217803955,0.6716147661209106,11.548830032348633,0.0,4.304563045501709,13.74210262298584,9.437540054321289,168,0.3001854524704619,0
qwen05,test_short_korean,short,cell1_abs_twoline,Cell-1 |x| 2-line,abs,5,0.35,2.141526699066162,0.5767563581466675,21.651838302612305,0.0,4.304563045501709,23.077913284301758,18.77334976196289,168,0.35037090494092366,0
qwen05,test_short_korean,short,cell1_abs_twoline,Cell-1 |x| 2-line,abs,6,0.4,1.1902211904525757,0.6039386987686157,11.312968254089355,0.0,4.304563045501709,13.734753608703613,9.430191040039062,168,0.39962909505907634,0
qwen05,test_short_korean,short,cell1_abs_twoline,Cell-1 |x| 2-line,abs,7,0.45,1.2079713344573975,0.6419050097465515,14.843015670776367,0.0,4.304563045501709,17.237285614013672,12.932722091674805,168,0.4498145475295381,0
qwen05,test_short_korean,short,cell1_abs_twoline,Cell-1 |x| 2-line,abs,8,0.5,1.606210470199585,0.5951430797576904,13.952118873596191,0.0,4.304563045501709,16.042171478271484,11.737607955932617,168,0.5,0
qwen05,test_short_korean,short,cell1_abs_twoline,Cell-1 |x| 2-line,abs,9,0.55,1.752073049545288,0.596807599067688,16.367216110229492,0.0,4.304563045501709,18.878915786743164,14.574352264404297,168,0.550185452470462,0
qwen05,test_short_korean,short,cell1_abs_twoline,Cell-1 |x| 2-line,abs,10,0.6,1.3817801475524902,0.6447476744651794,13.063055992126465,0.0,4.304563045501709,15.471896171569824,11.167333602905273,168,0.6003709049409238,0
qwen05,test_short_korean,short,cell1_abs_twoline,Cell-1 |x| 2-line,abs,11,0.65,1.2615289688110352,0.6407256126403809,11.978004455566406,0.0,4.304563045501709,14.240034103393555,9.935470581054688,168,0.6496290950590762,0
qwen05,test_short_korean,short,cell1_abs_twoline,Cell-1 |x| 2-line,abs,12,0.7,1.052204966545105,0.6235170364379883,8.399504661560059,0.0,4.304563045501709,10.888040542602539,6.58347749710083,168,0.6998145475295381,0
qwen05,test_short_korean,short,cell1_abs_twoline,Cell-1 |x| 2-line,abs,13,0.75,1.3093129396438599,0.5824013352394104,10.973503112792969,0.0,4.304563045501709,13.413949966430664,9.109386444091797,168,0.75,0
qwen05,test_short_korean,short,cell1_abs_twoline,Cell-1 |x| 2-line,abs,14,0.8,1.0902125835418701,0.6514416933059692,10.40469741821289,0.0,4.304563045501709,13.04033374786377,8.735771179199219,168,0.8001854524704617,0
qwen05,test_short_korean,short,cell1_abs_twoline,Cell-1 |x| 2-line,abs,15,0.85,1.0176756381988525,0.5399949550628662,7.745101451873779,0.03703703731298447,4.304563045501709,10.217705726623535,5.913142681121826,168,0.8503709049409238,0
qwen05,test_short_korean,short,cell1_abs_twoline,Cell-1 |x| 2-line,abs,16,0.9,1.0040879249572754,0.5289679765701294,5.590649604797363,0.07407407462596893,4.304563045501709,8.177958488464355,3.8733954429626465,168,0.8996290950590762,0
qwen05,test_short_korean,short,cell1_abs_twoline,Cell-1 |x| 2-line,abs,17,0.95,0.4667845070362091,0.11271536350250244,0.9860022068023682,0.5740740895271301,4.304563045501709,4.569004535675049,0.26444149017333984,168,0.9498145475295383,0
qwen05,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,0,0.1,1.7540501356124878,0.6027429103851318,14.863822937011719,0.0,4.304563045501709,17.109434127807617,12.80487060546875,168,0.10037090494092374,0
qwen05,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,1,0.15,1.1484216451644897,0.6563398838043213,10.875332832336426,0.0,4.304563045501709,13.240788459777832,8.936225891113281,168,0.14962909505907623,0
qwen05,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,2,0.2,1.165651798248291,0.8068592548370361,12.620674133300781,0.0,4.304563045501709,14.550904273986816,10.246341705322266,168,0.19981454752953817,0
qwen05,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,3,0.25,2.0122132301330566,0.5795895457267761,17.17386817932129,0.018518518656492233,4.304563045501709,19.36480140686035,15.060237884521484,168,0.25,0
qwen05,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,4,0.3,1.108995795249939,0.6651968955993652,10.241853713989258,0.0,4.304563045501709,12.549187660217285,8.244625091552734,168,0.3001854524704619,0
qwen05,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,5,0.35,1.7442816495895386,0.598312258720398,16.476720809936523,0.0,4.304563045501709,18.674718856811523,14.370155334472656,168,0.35037090494092366,0
qwen05,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,6,0.4,2.667884111404419,0.5803539156913757,27.09739112854004,0.0,4.304563045501709,29.446598052978516,25.14203453063965,168,0.39962909505907634,0
qwen05,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,7,0.45,1.9410115480422974,0.5846869945526123,18.615371704101562,0.0,4.304563045501709,20.701223373413086,16.39665985107422,168,0.4498145475295381,0
qwen05,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,8,0.5,2.0622642040252686,0.5975197553634644,17.064186096191406,0.0,4.304563045501709,18.951919555664062,14.647356033325195,168,0.5,0
qwen05,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,9,0.55,1.9383877515792847,0.5810084342956543,20.089948654174805,0.0,4.304563045501709,21.879362106323242,17.574798583984375,168,0.550185452470462,0
qwen05,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,10,0.6,1.1468521356582642,0.6721418499946594,11.428611755371094,0.018518518656492233,4.304563045501709,14.114293098449707,9.809730529785156,168,0.6003709049409238,0
qwen05,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,11,0.65,1.3900877237319946,0.6324315071105957,14.116570472717285,0.0,4.304563045501709,16.724220275878906,12.419656753540039,168,0.6496290950590762,0
qwen05,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,12,0.7,1.1875911951065063,0.639309823513031,11.652490615844727,0.018518518656492233,4.304563045501709,13.99783706665039,9.693273544311523,168,0.6998145475295381,0
qwen05,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,13,0.75,1.1490727663040161,0.6397754549980164,9.927115440368652,0.018518518656492233,4.304563045501709,12.041440963745117,7.736877918243408,168,0.75,0
qwen05,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,14,0.8,1.1278362274169922,0.6423249840736389,9.422455787658691,0.0,4.304563045501709,11.841780662536621,7.537217617034912,168,0.8001854524704617,0
qwen05,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,15,0.85,1.028996467590332,0.5506589412689209,7.5107421875,0.0,4.304563045501709,9.90689468383789,5.602331638336182,168,0.8503709049409238,0
qwen05,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,16,0.9,1.0299214124679565,0.518440842628479,6.720545291900635,0.018518518656492233,4.304563045501709,9.324292182922363,5.019729137420654,168,0.8996290950590762,0
qwen05,test_short_korean,short,cell1_x2_lookup,Cell-1 X² lookup,x2,17,0.95,0.47121715545654297,0.1127358078956604,0.8825438022613525,0.5370370149612427,4.304563045501709,4.361929416656494,0.057366371154785156,168,0.9498145475295383,0
qwen05,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,0,0.1,1.204313039779663,0.9888280630111694,18.78302764892578,0.0,4.304563045501709,21.17560577392578,16.871042251586914,168,0.10037090494092374,0
qwen05,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,1,0.15,2.5201826095581055,0.580687403678894,22.33399200439453,0.0,4.304563045501709,24.78336524963379,20.478801727294922,168,0.14962909505907623,0
qwen05,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,2,0.2,2.1058928966522217,0.5889638662338257,14.812676429748535,0.018518518656492233,4.304563045501709,17.484201431274414,13.179637908935547,168,0.19981454752953817,0
qwen05,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,3,0.25,1.6009459495544434,0.5946431159973145,12.358423233032227,0.0,4.304563045501709,14.542773246765137,10.238210678100586,168,0.25,0
qwen05,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,4,0.3,1.1043357849121094,0.6451305747032166,9.765864372253418,0.0,4.304563045501709,12.071723937988281,7.767160892486572,168,0.3001854524704619,0
qwen05,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,5,0.35,1.611000418663025,0.5964897871017456,14.677928924560547,0.0,4.304563045501709,16.837154388427734,12.532590866088867,168,0.35037090494092366,0
qwen05,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,6,0.4,3.0513100624084473,0.5721803307533264,25.54581642150879,0.018518518656492233,4.304563045501709,27.630868911743164,23.326305389404297,168,0.39962909505907634,0
qwen05,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,7,0.45,1.5652409791946411,0.5944528579711914,17.244686126708984,0.0,4.304563045501709,19.501480102539062,15.196916580200195,168,0.4498145475295381,0
qwen05,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,8,0.5,1.896777629852295,0.5920413136482239,16.421377182006836,0.0,4.304563045501709,18.537710189819336,14.233146667480469,168,0.5,0
qwen05,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,9,0.55,1.282480239868164,0.6554591059684753,16.362627029418945,0.0,4.304563045501709,19.042043685913086,14.737480163574219,168,0.550185452470462,0
qwen05,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,10,0.6,1.3953171968460083,0.6463009119033813,15.614581108093262,0.018518518656492233,4.304563045501709,17.749277114868164,13.444713592529297,168,0.6003709049409238,0
qwen05,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,11,0.65,1.4256418943405151,0.6218490600585938,13.906193733215332,0.0,4.304563045501709,16.07157325744629,11.767009735107422,168,0.6496290950590762,0
qwen05,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,12,0.7,1.1091712713241577,0.6427750587463379,11.840510368347168,0.0,4.304563045501709,14.258478164672852,9.953914642333984,168,0.6998145475295381,0
qwen05,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,13,0.75,1.1766445636749268,0.6142047643661499,10.200035095214844,0.0,4.304563045501709,12.686108589172363,8.381546020507812,168,0.75,0
qwen05,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,14,0.8,1.0931724309921265,0.5881108641624451,7.735106468200684,0.018518518656492233,4.304563045501709,10.592389106750488,6.287826061248779,168,0.8001854524704617,0
qwen05,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,15,0.85,0.9946976900100708,0.5383297204971313,6.810629844665527,0.0555555559694767,4.304563045501709,9.182673454284668,4.878110408782959,168,0.8503709049409238,0
qwen05,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,16,0.9,0.9886355996131897,0.5056591033935547,6.422238349914551,0.03703703731298447,4.304563045501709,9.017646789550781,4.713083744049072,168,0.8996290950590762,0
qwen05,test_short_korean,short,cell1_x2_twoline,Cell-1 X² 2-line,x2,17,0.95,0.47121715545654297,0.1127358078956604,0.8825438022613525,0.5370370149612427,4.304563045501709,4.361929416656494,0.057366371154785156,168,0.9498145475295383,0
qwen05,test_medium_code,medium,paper,Paper |x|,abs,0,0.1,1.480325698852539,1.1047624349594116,14.454904556274414,0.0,4.315040588378906,17.063739776611328,12.748699188232422,168,0.09144233351235231,0
qwen05,test_medium_code,medium,paper,Paper |x|,abs,1,0.15,2.111445903778076,0.7111266851425171,11.388808250427246,0.0,4.315040588378906,14.568140983581543,10.253100395202637,168,0.14696059344790546,0
qwen05,test_medium_code,medium,paper,Paper |x|,abs,2,0.2,2.012220621109009,0.7078125476837158,9.71590805053711,0.025641025975346565,4.315040588378906,13.133085250854492,8.818044662475586,168,0.1927698711063373,0
qwen05,test_medium_code,medium,paper,Paper |x|,abs,3,0.25,3.498079299926758,0.6711872816085815,17.0283145904541,0.06410256773233414,4.315040588378906,21.184804916381836,16.86976432800293,168,0.2498825187969925,0
qwen05,test_medium_code,medium,paper,Paper |x|,abs,4,0.3,2.20418381690979,0.6388721466064453,11.63318157196045,0.03846153989434242,4.315040588378906,15.393624305725098,11.078583717346191,168,0.29569179645542426,0
qwen05,test_medium_code,medium,paper,Paper |x|,abs,5,0.35,2.7034997940063477,0.6676856875419617,12.417623519897461,0.06410256773233414,4.315040588378906,16.265480041503906,11.950439453125,168,0.3413248523093448,0
qwen05,test_medium_code,medium,paper,Paper |x|,abs,6,0.4,1.8957570791244507,0.6511489748954773,12.398992538452148,0.05128205195069313,4.315040588378906,15.740638732910156,11.42559814453125,168,0.39701933404940926,0
qwen05,test_medium_code,medium,paper,Paper |x|,abs,7,0.45,1.562604308128357,0.6730101108551025,10.069581031799316,0.05128205195069313,4.315040588378906,13.414040565490723,9.098999977111816,168,0.4426523899033297,0
qwen05,test_medium_code,medium,paper,Paper |x|,abs,8,0.5,1.5973432064056396,0.687191903591156,12.16174030303955,0.05128205195069313,4.315040588378906,15.543710708618164,11.228670120239258,168,0.49994125939849626,0
qwen05,test_medium_code,medium,paper,Paper |x|,abs,9,0.55,1.8390883207321167,0.7042464017868042,8.69670581817627,0.07692307978868484,4.315040588378906,11.372175216674805,7.057134628295898,168,0.5455743152524167,0
qwen05,test_medium_code,medium,paper,Paper |x|,abs,10,0.6,1.4755542278289795,0.60231614112854,11.011560440063477,0.05128205195069313,4.315040588378906,14.605827331542969,10.290786743164062,168,0.5913835929108485,0
qwen05,test_medium_code,medium,paper,Paper |x|,abs,11,0.65,1.2677439451217651,0.6811526417732239,9.400729179382324,0.03846153989434242,4.315040588378906,12.646055221557617,8.331014633178711,168,0.6470780746509129,0
qwen05,test_medium_code,medium,paper,Paper |x|,abs,12,0.7,1.062571406364441,0.5989201068878174,7.2769856452941895,0.08974359184503555,4.315040588378906,10.164647102355957,5.849606513977051,168,0.6927111305048335,0
qwen05,test_medium_code,medium,paper,Paper |x|,abs,13,0.75,1.0697171688079834,0.5888025760650635,6.167201042175293,0.05128205195069313,4.315040588378906,9.386228561401367,5.071187973022461,168,0.75,0
qwen05,test_medium_code,medium,paper,Paper |x|,abs,14,0.8,1.0591909885406494,0.6213555335998535,6.352388858795166,0.07692307978868484,4.315040588378906,9.782947540283203,5.467906951904297,168,0.7956330558539206,0
qwen05,test_medium_code,medium,paper,Paper |x|,abs,15,0.85,0.9582904577255249,0.5033360123634338,3.293989896774292,0.28205129504203796,4.315040588378906,6.710931301116943,2.395890712738037,168,0.8414423335123524,0
qwen05,test_medium_code,medium,paper,Paper |x|,abs,16,0.9,1.10706627368927,0.6284506320953369,4.430685043334961,0.19230769574642181,4.315040588378906,7.891427040100098,3.5763864517211914,168,0.8969605934479055,0
qwen05,test_medium_code,medium,paper,Paper |x|,abs,17,0.95,0.9102036356925964,0.4479294419288635,3.373204231262207,0.20512820780277252,4.315040588378906,6.978038311004639,2.6629977226257324,168,0.9427698711063374,0
qwen05,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,0,0.1,1.2761038541793823,0.9077486991882324,12.676651954650879,0.0,4.315040588378906,15.124722480773926,10.80968189239502,168,0.10037090494092374,0
qwen05,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,1,0.15,2.208704948425293,0.7971341609954834,12.279373168945312,0.012820512987673283,4.315040588378906,14.648580551147461,10.333539962768555,168,0.14962909505907623,0
qwen05,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,2,0.2,2.767971992492676,0.7171323299407959,12.503499984741211,0.0,4.315040588378906,16.273067474365234,11.958026885986328,168,0.19981454752953817,0
qwen05,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,3,0.25,2.530655860900879,0.7136086225509644,12.98352336883545,0.0,4.315040588378906,16.31060791015625,11.995567321777344,168,0.25,0
qwen05,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,4,0.3,2.62099027633667,0.6899236440658569,18.9876651763916,0.025641025975346565,4.315040588378906,22.772005081176758,18.45696449279785,168,0.3001854524704619,0
qwen05,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,5,0.35,1.4753687381744385,0.7737784385681152,11.990471839904785,0.0,4.315040588378906,14.747146606445312,10.432106018066406,168,0.35037090494092366,0
qwen05,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,6,0.4,2.5122385025024414,0.7205629348754883,12.816181182861328,0.05128205195069313,4.315040588378906,16.242305755615234,11.927265167236328,168,0.39962909505907634,0
qwen05,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,7,0.45,1.9605029821395874,0.7208062410354614,15.078300476074219,0.025641025975346565,4.315040588378906,18.457334518432617,14.142293930053711,168,0.4498145475295381,0
qwen05,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,8,0.5,1.372540831565857,0.6915221214294434,10.802309036254883,0.025641025975346565,4.315040588378906,14.154867172241211,9.839826583862305,168,0.5,0
qwen05,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,9,0.55,2.137087345123291,0.7156982421875,15.835846900939941,0.012820512987673283,4.315040588378906,19.567041397094727,15.25200080871582,168,0.550185452470462,0
qwen05,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,10,0.6,1.9803853034973145,0.7203444838523865,10.97563648223877,0.0,4.315040588378906,14.471841812133789,10.156801223754883,168,0.6003709049409238,0
qwen05,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,11,0.65,1.2415320873260498,0.670036792755127,7.857471942901611,0.0,4.315040588378906,11.416834831237793,7.101794242858887,168,0.6496290950590762,0
qwen05,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,12,0.7,1.3208657503128052,0.7060160636901855,8.400403022766113,0.07692307978868484,4.315040588378906,11.545299530029297,7.230258941650391,168,0.6998145475295381,0
qwen05,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,13,0.75,1.6508358716964722,0.6334630250930786,10.478832244873047,0.012820512987673283,4.315040588378906,14.768396377563477,10.45335578918457,168,0.75,0
qwen05,test_medium_code,medium,cell1_abs_lookup,Cell-1 |x| lookup,abs,14,0.8,1.084755778312683,0.7025805711746216,6.8594136238098145,0.07692307978868484,4.315040588378906,10.025693893432617,5.710653305053711,168,0.8001854524704617,0
